key,kind,report_month,values
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-06,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-06,ALM/SE0000540163|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-06,AROS/SE0010547786|AROS PREF B/SE0015195706
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-06,BONEH/FI4000260583|BONES/FI4000260583
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-06,FOOT B/SE0011563295|FOOT PREF/SE0007186176
HRTIS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-06,HRNTS/FI4000087861|HRTIS/FI4000087861
LOUD,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-06,LOUD/FI4000092523|LOUDS/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-06,NXTMH/FI4000506811|NXTMS/FI4000506811
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-06,QUART/SE0009697204|QUART PREF/SE0009697212
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-06,SAVOH/FI4000425848|SAVOS/FI4000425848
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-06,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ACRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-07,ACRI A/SE0015660014|ACRI B/SE0015660030
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-07,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-07,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-07,ALM/SE0000540163|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-07,AROS/SE0010547786|AROS PREF B/SE0015195706
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-07,BONEH/FI4000260583|BONES/FI4000260583
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-07,FOOT B/SE0011563295|FOOT PREF/SE0007186176
HRTIS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-07,HRNTS/FI4000087861|HRTIS/FI4000087861
LOUD,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-07,LOUD/FI4000092523|LOUDS/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-07,NXTMH/FI4000506811|NXTMS/FI4000506811
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-07,QUART/SE0009697204|QUART PREF/SE0009697212
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-07,SAVOH/FI4000425848|SAVOS/FI4000425848
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-07,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ACRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-08,ACRI A/SE0015660014|ACRI B/SE0015660030
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-08,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-08,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-08,ALM/SE0000540163|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-08,AROS/SE0010547786|AROS PREF B/SE0015195706
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-08,BONEH/FI4000260583|BONES/FI4000260583
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-08,FOOT B/SE0011563295|FOOT PREF/SE0007186176
HRTIS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-08,HRNTS/FI4000087861|HRTIS/FI4000087861
LOUD,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-08,LOUD/FI4000092523|LOUDS/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-08,NXTMH/FI4000506811|NXTMS/FI4000506811
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-08,QUART/SE0009697204|QUART PREF/SE0009697212
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-08,SAVOH/FI4000425848|SAVOS/FI4000425848
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-08,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ACRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-09,ACRI A/SE0015660014|ACRI B/SE0015660030
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-09,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-09,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-09,ALM/SE0000540163|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-09,AROS/SE0010547786|AROS PREF B/SE0015195706
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-09,BONEH/FI4000260583|BONES/FI4000260583
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-09,FOOT B/SE0011563295|FOOT PREF/SE0007186176
HRTIS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-09,HRNTS/FI4000087861|HRTIS/FI4000087861
LOUD,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-09,LOUD/FI4000092523|LOUDS/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-09,NXTMH/FI4000506811|NXTMS/FI4000506811
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-09,QUART/SE0009697204|QUART PREF/SE0009697212
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-09,SAVOH/FI4000425848|SAVOS/FI4000425848
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-09,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ACRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-10,ACRI A/SE0015660014|ACRI B/SE0015660030
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-10,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-10,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-10,ALM/SE0018741985|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-10,AROS/SE0010547786|AROS PREF B/SE0015195706
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-10,BONEH/FI4000260583|BONES/FI4000260583
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-10,FOOT B/SE0011563295|FOOT PREF/SE0007186176
HRTIS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-10,HRNTS/FI4000087861|HRTIS/FI4000087861
LOUD,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-10,LOUD/FI4000092523|LOUDS/FI4000092523
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-10,NXTMH/FI4000506811|NXTMS/FI4000506811
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-10,QUART/SE0009697204|QUART PREF/SE0009697212
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-10,SAVOH/FI4000425848|SAVOS/FI4000425848
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-10,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ACRI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-11,ACRI A/SE0015660014|ACRI B/SE0015660030
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-11,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-11,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-11,ALM/SE0018741985|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-11,AROS/SE0010547786|AROS PREF B/SE0015195706
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-11,BONEH/FI4000260583|BONES/FI4000260583
EAGLE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-11,EAGLE/FI4000092523|EAGLES/FI4000092523
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-11,FOOT B/SE0011563295|FOOT PREF/SE0007186176
HRTIS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-11,HRNTS/FI4000087861|HRTIS/FI4000087861
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-11,NXTMH/FI4000506811|NXTMS/FI4000506811
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-11,QUART/SE0009697204|QUART PREF/SE0009697212
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-11,SAVOH/FI4000425848|SAVOS/FI4000425848
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-11,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-12,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-12,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-12,ALM/SE0018741985|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-12,AROS/SE0010547786|AROS PREF B/SE0015195706
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-12,BONEH/FI4000260583|BONES/FI4000260583
EAGLE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-12,EAGLE/FI4000092523|EAGLES/FI4000092523
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-12,FOOT B/SE0011563295|FOOT PREF/SE0007186176
HRTIS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-12,HRNTS/FI4000087861|HRTIS/FI4000087861
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-12,NXTMH/FI4000506811|NXTMS/FI4000506811
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-12,QUART/SE0009697204|QUART PREF/SE0009697212
GOTL,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-12,GOTL A/SE0000105371|GOTL B/SE0000105397
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-12,SAVOH/FI4000425848|SAVOS/FI4000425848
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2022-12,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-01,ALM/SE0018741985|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-01,AROS/SE0010547786|AROS PREF B/SE0015195706
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-01,BONEH/FI4000260583|BONES/FI4000260583
EAGLE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-01,EAGLE/FI4000092523|EAGLES/FI4000092523
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-01,FOOT B/SE0011563295|FOOT PREF/SE0007186176
HRTIS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-01,HRNTS/FI4000087861|HRTIS/FI4000087861
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-01,NXTMH/FI4000506811|NXTMS/FI4000506811
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-01,QUART/SE0009697204|QUART PREF/SE0009697212
GOTL,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-01,GOTL A/SE0000105371|GOTL B/SE0000105397
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-01,SAVOH/FI4000425848|SAVOS/FI4000425848
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-01,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-01,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-01,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-02,ALM/SE0018741985|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-02,AROS/SE0010547786|AROS PREF B/SE0015195706
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-02,BONEH/FI4000260583|BONES/FI4000260583
EAGLE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-02,EAGLE/FI4000092523|EAGLES/FI4000092523
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-02,FOOT B/SE0011563295|FOOT PREF/SE0007186176
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-02,NXTMH/FI4000506811|NXTMS/FI4000506811
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-02,QUART/SE0009697204|QUART PREF/SE0009697212
GOTL,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-02,GOTL A/SE0000105371|GOTL B/SE0000105397
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-02,SAVOH/FI4000425848|SAVOS/FI4000425848
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-02,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-02,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-02,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-03,ALM/SE0018741985|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-03,AROS/SE0010547786|AROS PREF B/SE0015195706
EAGLE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-03,EAGLE/FI4000092523|EAGLES/FI4000092523
FIFAX,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-03,FIFAX/FI4000496328|FIFAXN0123/FI4000549100
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-03,FOOT B/SE0011563295|FOOT PREF/SE0007186176
NXTM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-03,NXTMH/FI4000506811|NXTMS/FI4000506811
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-03,QUART/SE0009697204|QUART PREF/SE0009697212
GOTL,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-03,GOTL A/SE0000105371|GOTL B/SE0000105397
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-03,SAVOH/FI4000425848|SAVOS/FI4000425848
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-03,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-03,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-03,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-04,ALM/SE0018741985|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-04,AROS/SE0010547786|AROS PREF B/SE0015195706
EAGLE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-04,EAGLE/FI4000092523|EAGLES/FI4000092523
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-04,FOOT B/SE0011563295|FOOT PREF/SE0007186176
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-04,QUART/SE0009697204|QUART PREF/SE0009697212
GOTL,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-04,GOTL A/SE0000105371|GOTL B/SE0000105397
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-04,SAVOH/FI4000425848|SAVOS/FI4000425848
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-04,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-04,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-04,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-05,ALM/SE0018741985|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-05,AROS/SE0010547786|AROS PREF B/SE0015195706
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-05,FOOT B/SE0011563295|FOOT PREF/SE0007186176
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-05,QUART/SE0009697204|QUART PREF/SE0009697212
GOTL,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-05,GOTL A/SE0000105371|GOTL B/SE0000105397
SAVOS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-05,SAVOH/FI4000425848|SAVOS/FI4000425848
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-05,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-05,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-05,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-06,ALM/SE0018741985|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-06,AROS/SE0010547786|AROS PREF B/SE0015195706
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-06,BONEH/FI4000260583|BONEHN0123/FI4000556246
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-06,FOOT B/SE0011563295|FOOT PREF/SE0007186176
MERI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-06,MERIH/FI4000425848|MERIS/FI4000425848
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-06,QUART/SE0009697204|QUART PREF/SE0009697212
GOTL,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-06,GOTL A/SE0000105371|GOTL B/SE0000105397
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-06,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-06,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-06,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-07,ALM/SE0018741985|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-07,AROS/SE0010547786|AROS PREF B/SE0015195706
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-07,FOOT B/SE0011563295|FOOT PREF/SE0007186176
MERI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-07,MERIH/FI4000425848|MERIS/FI4000425848
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-07,QUART/SE0009697204|QUART PREF/SE0009697212
GOTL,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-07,GOTL A/SE0000105371|GOTL B/SE0000105397
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-07,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-07,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-07,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-08,ALM/SE0018741985|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-08,AROS/SE0010547786|AROS PREF B/SE0015195706
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-08,FOOT B/SE0011563295|FOOT PREF/SE0007186176
MERI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-08,MERIH/FI4000425848|MERIS/FI4000425848
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-08,QUART/SE0009697204|QUART PREF/SE0009697212
GOTL,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-08,GOTL A/SE0000105371|GOTL B/SE0000105397
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-08,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-08,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-08,NANOFH/FI4000330972|NANOFS/FI4000330972
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-09,ALM/SE0018741985|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-09,AROS/SE0010547786|AROS PREF B/SE0015195706
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-09,FOOT B/SE0011563295|FOOT PREF/SE0007186176
MERI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-09,MERIH/FI4000425848|MERIS/FI4000425848
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-09,QUART/SE0009697204|QUART PREF/SE0009697212
GOTL,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-09,GOTL A/SE0000105371|GOTL B/SE0000105397
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-09,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-09,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-09,NANOFH/FI4000330972|NANOFS/FI4000330972
NAVIGO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-09,NAVIGO PREF/SE0007100540|NAVIGO STAM/SE0007100532
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-10,ALM/SE0018741985|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-10,AROS/SE0010547786|AROS PREF B/SE0015195706
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-10,FOOT B/SE0011563295|FOOT PREF/SE0007186176
MERI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-10,MERIH/FI4000425848|MERIS/FI4000425848
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-10,QUART/SE0009697204|QUART PREF/SE0009697212
GOTL,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-10,GOTL A/SE0000105371|GOTL B/SE0000105397
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-10,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-10,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-10,NANOFH/FI4000330972|NANOFS/FI4000330972
NAVIGO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-10,NAVIGO PREF/SE0007100540|NAVIGO STAM/SE0007100532
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-11,ALM/SE0018741985|ALM PREF/SE0004109627
AROS,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-11,AROS/SE0010547786|AROS PREF B/SE0015195706
BONE,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-11,BONEH/FI4000260583|BONEHN0223/FI4000562327
FOOT,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-11,FOOT B/SE0011563295|FOOT PREF/SE0007186176
MERI,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-11,MERIH/FI4000425848|MERIS/FI4000425848
QUART,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-11,QUART/SE0009697204|QUART PREF/SE0009697212
GOTL,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-11,GOTL A/SE0000105371|GOTL B/SE0000105397
NYTTO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-11,NYTTO/SE0014808853|NYTTO PREF/SE0014808861
ADDV,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-11,ADDV A/SE0001306119|ADDV B/SE0007464862
NANOFH,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-11,NANOFH/FI4000330972|NANOFS/FI4000330972
NAVIGO,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-11,NAVIGO PREF/SE0007100540|NAVIGO STAM/SE0007100532
ALM,ISSUER_MULTIPLE_INSTRUMENT_SAME_MONTH,2023-12,ALM/SE0018741985|ALM PREF/SE0004109627
